userID	VidID	fracSpent	fracComp	fracPlayed	fracPaused	numPauses	avgPBR	stdPBR	numRWs	numFFs	s
0002a8040dd93a3b460539c4eaa0e78750da40dd	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]	1.0751302778107796	0.7029566935464227	0.9505051799432093	15.291605120273873	1.5333333333333334	1.0	0.0	0.7333333333333333	0.3333333333333333	0.9333333333333333
000d165a33bd778527872a19d05cbf054e2abb66	[0, 6, 21]	1.69192791768	0.7053459393993333	1.6916508291933334	1.7149099461200004	5.666666666666667	1.0	0.0	12.666666666666666	0.6666666666666666	1.0
0017ef926fb44097f09150723612a5c2d5cc4af9	[0, 6, 7, 8]	0.67313895755175	0.9953550828972499	0.9953550828972499	0.035862003836625	1.0	1.4897217210775	0.06083296988400011	0.0	0.0	0.75
002f8b1d451bb4d271af262007d03282f243d511	[6, 7, 21]	1.0629220639433334	0.9195252874113334	1.0635146228436667	0.426684349041	2.3333333333333335	1.0	0.0	2.3333333333333335	1.3333333333333333	0.6666666666666666
003542c629d2b523bc26f33dc3b9238898499cf5	[26, 27]	1.004800744284	0.9939643582315	0.9939643582315	0.03303320802005	0.5	1.0	0.0	0.0	0.0	1.0
003942fd8e86b59e8d63bf98a06bca2b09e5c665	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]	0.9983589201605383	0.995099583128	0.9958301690777691	0.33923496936583075	1.0	1.0	0.0	0.07692307692307693	0.07692307692307693	0.6153846153846154
0045eab64960a4577a97be872e513cf35766e02d	[16, 17]	1.00187323995	0.9976315674565	0.9976315674565	1.6524369338	0.5	1.0	0.0	0.0	0.0	1.0
0061a2d602bb9e7b02773bac6e00a762d043e1c5	[0, 1]	1.1187059728689999	0.8236876291885	1.118244966168	0.0352622345337	1.0	1.0	0.0	7.5	2.0	0.5
0090a7af81c7d228a9997857aabd66aeabc46d25	[6, 7]	0.07919055755915	0.043906043385570005	0.043906043385570005	0.0225505181347	0.5	1.0	0.0	0.0	0.0	0.5
0097531dc319e9c4d3de9f9b00d6423f45db9f79	[31, 32]	0.9917018547065	0.9897311842495	0.9897311842495	0.1865313525125	2.0	1.0	0.0	0.0	0.0	1.0
00b098ff9568683910095337baa28accffce9e15	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 21, 22, 23, 26, 27]	1.07740673042195	0.9844669698272	1.0618922460957498	0.14145266255621	1.0	1.0	0.0	0.4	0.1	0.85
00bc39300b91b1c110df8dc2f745bd762d4b2f7b	[0, 1]	1.001987588065	0.9951006017135	1.0004310174965	0.278406037547	2.5	1.0	0.0	1.0	0.0	1.0
00e32d19f7fc6bb84dfa3e13f6b9bffad81108fd	[0, 1]	22.0991266514	0.40066082560399996	1.05735495431	8.589563938325	5.5	1.0	0.0	3.5	0.5	0.5
014dc879c6e9f6fcfbc8bc55610b7498fa5d407d	[1, 2, 17, 26]	0.0206888292783225	0.017311061483922748	0.017311061483922748	0.0	0.0	0.5	0.0	0.0	0.0	0.75
014e4b949c41b94138b133c6cc8f866a452153b2	[0, 1, 18, 19, 38, 39, 40, 46, 47, 48, 49, 56, 57, 58, 68, 69]	12.51676900115924	0.4437968174926125	0.453373282269175	19.15426226953857	3.1875	1.0	0.0	0.25	0.375	0.5
014ff11944ac2e574a2c037a826f33b58136ca86	[0, 1, 2, 3, 4]	0.9870585513946001	0.9950329886929999	0.9950329886929999	0.08976865315962	0.6	1.009984368466	0.01998826679896	0.0	0.0	0.4
0164d62b6b63bea2560aa9fefd76e4129b572a6d	[0, 1, 2]	1.540523924508667	0.6050481907966666	1.07222610356	0.0	0.0	1.0	0.0	2.0	1.0	1.0
01655be3acedd0bcab57e247287e4ca8e63a0a3d	[0, 1]	1.1101880978975	0.8544123840485001	1.1070229780025	1.6882422131375499	2.5	1.0	0.0	5.0	1.0	0.5
0166c6b41b715cecefb0c6cd14c274bc4324446f	[0, 1, 2, 3]	1.09156144039475	0.940129034606	1.05076573570625	0.999694739244875	5.25	1.0001931608025	0.003469184201875	3.25	2.25	0.75
016b05b77751c36725e08748279e502b77a6fb93	[6, 7]	1.130704030635	0.9459823011485	1.161044819384	0.065233157996995	6.0	1.0	0.0	1.5	0.0	1.0
019a510931b020bcc8d9cbd72da06c98ad0d6ba4	[0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]	22.232495717368003	0.8136417655084546	0.8168277410955453	0.3619153785677727	1.2727272727272727	0.8183643282818182	0.004550812230427272	0.09090909090909091	0.0	0.7272727272727273
019d766c4bd42f7a07d9df91b949465fd1e4f974	[0, 26]	0.9993668289540001	0.9949518740895	0.9949518740895	21.75450467418415	1.0	1.0	0.0	0.0	0.0	1.0
01a1add974a3fb37ebfe4982ff87ae748b09385e	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38]	47.53171355807724	0.8220302592065791	1.1673657690248944	4.027804245556421	1.9736842105263157	1.109626136868421	0.009936172413861351	2.710526315789474	1.0263157894736843	0.34210526315789475
01a2b7f3ce84e657bad1356bf559f6475c315bdc	[6, 7]	0.810664636387	0.9936772975345001	0.998066690888	7.1920442567038	2.0	1.233812332815	0.05333504702755	0.0	0.5	1.0
01a505d3f732cc159e9685f4b47d7fe255c34bc3	[0, 1, 2, 3, 6]	1.0089927467666002	0.7964469850852001	0.9842594460599999	369.6934649610492	6.8	1.0	0.0	3.0	0.0	0.6
01c71887b8c22d34827793bdb0381c3c71c9ecfc	[6, 7]	41.271313671006006	0.9947612134205	0.9947612134205	1.881406784308	2.0	1.0	0.0	0.0	0.0	0.5
01cba3c35b53cb202002e540a936629becc95310	[0, 1, 2, 3]	0.996398482222	0.99468931061525	0.99468931061525	0.032669692073075	0.5	1.0	0.0	0.0	0.0	0.75
01d8d82468336ceeb4fe8f3a3dad5ca74dc08561	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0.7238290051030835	0.7416590352414167	1.0856839044238333	0.07067170112552	1.1666666666666667	1.5042336940633334	0.014412365299825073	4.666666666666667	1.6666666666666667	0.9166666666666666
020de8e697cdd62bfe5ee16f2851531e5cbbd761	[0, 1, 2, 3, 6, 7, 8]	1.1056126262394286	0.8853755729391429	1.102808601939857	747.2526106001511	3.857142857142857	1.0	0.0	2.142857142857143	0.14285714285714285	1.0
021264de5166fd13c3d9e99604cdd450934cbacb	[0, 1, 2, 3, 4, 5, 6]	97.451437035246	0.9424223052	0.9667286531862859	47.06527747803129	2.7142857142857144	1.0	0.0	0.14285714285714285	1.8571428571428572	1.0
022bbd14af252a8e1d0ed5d3ffd70e3c9daf067d	[0, 1, 2, 3]	0.67057683662725	0.9947016541167499	0.9947016541167499	0.048947552958050006	1.0	1.4999325656275002	0.0035344348403124996	0.0	0.0	1.0
02467dd0d6dc1675ffad78ccf841149024f18239	[0, 3, 6]	27.983952275520007	0.9966218145496667	0.9966218145496667	0.1066623347936	1.0	1.0	0.0	0.0	0.0	0.3333333333333333
0251f7c5a5ba3596b58ca1266bf8f917e808be49	[0, 1, 2]	1.3605763832716666	0.5896167111943333	1.3408216974339997	0.44764565485783336	1.6666666666666667	1.00183205191	0.018812015062266665	4.666666666666667	0.0	1.0
0269b4a6011fe60eddffe609dcaee05f23581a44	[0, 1, 2]	0.025592294292	0.021686552701400002	0.021686552701400002	0.082775893225	0.6666666666666666	1.0	0.0	0.0	0.0	1.0
026d0d66a7832b99d3274ff57497be648acdab56	[0, 1, 2, 3]	0.6160168719018749	0.5622439053571	0.61391652818285	0.144703091090975	2.25	1.0	0.0	0.75	0.75	0.75
02788b242ccada389b7daec33c27a7fcb482f146	[6, 7, 8]	0.5922977150163334	0.9952797781286667	1.0358155150133332	0.5765724417433333	0.3333333333333333	1.75	0.0	0.6666666666666666	0.0	0.6666666666666666
0278eeb46da0ee7e90c6feb49d52e3eee23ad00b	[16, 17, 18, 19, 20, 26]	9.979639370827833	0.9241135447018333	1.04228935568	1.6591563625600003	35.5	1.0	0.0	4.833333333333333	0.8333333333333334	0.6666666666666666
027c560582b7a4715afbf5dda83d90692c63e8a7	[0, 1, 2, 3]	15.821629112237249	0.93862859508925	1.0048129894245	1.1733660599295002	1.5	1.0	0.0	0.25	1.5	1.0
02ae3f54f09e9ae3d45bfe62452b51c1ed042b13	[31, 32]	0.99343561884	0.9904772524065	0.9904772524065	0.13230085261900001	0.5	1.0	0.0	0.0	0.0	0.5
02c5ef7bee039146bbbee93c00d7252c4f404476	[0, 21]	0.512630833045	0.768853914638	0.768853914638	0.02935546875	0.5	1.5	2.22044604925e-16	0.0	5.0	1.0
02e201562cdf086ba2892c53e64926d563240ed0	[31, 32]	1.42921358765	0.6125806088350001	1.4269343699450001	168.26484116764448	5.5	1.0	0.0	4.5	2.0	0.5
0359ee968c436971c4ca0c3f999d6eafc295a8b4	[6, 7]	0.783757775958	0.9431950759765	0.956575585095	0.446929331307	0.5	1.2257470430350002	0.04943089822175	0.0	0.5	1.0
03607c21e98250519f409365a8bc956bd9da7658	[0, 1, 2, 3]	0.59755366381225	0.5964831870987499	0.5964831870987499	15.805088308789177	1.25	0.75	0.0	0.0	0.0	0.25
0377744799462a15cf89a5e3dbee184c03f15a2a	[0, 1]	1.099448611872	0.765016108309	1.072971164659	9.26008867130975	1.0	1.0	0.0	1.5	0.0	1.0
0384b17b8ec1c21f0bc4b7ea9b2d5285549c7739	[0, 1, 6]	1.0649680815153333	0.8000300271556666	1.0629554994236667	384.38177226826565	2.3333333333333335	1.00018431873	0.0039035417783666666	1.3333333333333333	1.3333333333333333	0.6666666666666666
03a419a86c3bc292d0aff975e8035332ab72f93e	[0, 1, 6, 31, 32]	0.8194209708892002	0.79003554245434	0.79094198636834	0.046910564421940006	1.2	1.0	0.0	0.0	0.4	0.4
040bd512704c67aac7e0ca040216b2db4f68e75d	[6, 7, 8, 9, 10]	0.9465310687441999	0.9612702338389999	0.9982708061100001	0.22183969999366	10.8	1.058657155314	0.10754659705207999	1.2	0.0	0.6
04108c46a2e0ed82575cff094bc3444d19ae16d2	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 83, 85, 86, 87, 88, 89, 90, 91, 92]	14.678200015820947	0.8675493591318688	0.9310932012209197	7.333775737716259	1.632183908045977	1.2710802951548275	0.015276764181498927	0.5402298850574713	0.41379310344827586	0.4482758620689655
0418bb487256a50e1ac5a1f6d1239ca026256f26	[0, 1]	291.37102893418006	0.38478551940899997	1.7910034488350002	1.4845713588400002	7.0	1.0	0.0	75.0	8.0	0.5
042087ba26882db85e67aae99661034a36717fea	[0, 1, 6, 7]	124.774602980315	0.6297953779172001	1.4894366445175	0.8096605777389999	2.75	1.0	0.0	5.25	1.5	1.0
0421587a8c7521c144aa86ce7baad001a36389bb	[0, 1]	1.085142059865	0.6544303286365	1.0348714765950002	0.0320549873616	3.0	1.0	0.0	0.5	2.0	1.0
042f331cce4e2a40ed382e4a996250b364f7cfef	[0, 1, 2, 3, 4, 5]	1.011132692711	0.9949719844611667	1.0020810323713334	0.5000942986368333	2.3333333333333335	1.0	0.0	0.16666666666666666	0.0	0.6666666666666666
0444fd9ae8554450cc90d04a153d3e4b655ed8b6	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]	0.2817733491854896	0.1418848319220771	0.27871338889799385	0.051518421459908335	0.5	0.8333333333333334	0.0	2.1666666666666665	0.75	0.875
04cb1dfccecc59d63dc419341d9e99a0e0f95910	[49, 50]	0.9317897316955	0.820385817494	1.029437350586	4.573352426215	2.5	1.1112627647300002	0.057813920345	1.0	2.0	1.0
04ecbe105e0ad351941154658f669fb3af09bc9a	[0, 1, 2, 16]	0.994859622302	0.9814518969107501	0.9814518969107501	0.092749416135875	0.75	1.0	0.0	0.0	0.0	1.0
04f6d01f74e7a3ec3a98b47349ae626283df8ed8	[0, 1, 2, 3]	1.135099883705	0.66034516860625	1.1308296688325	121.89458528250002	2.25	1.0	0.0	2.0	2.25	0.5
04fc8139fafe8f3eb83b2b2fdfd9515a0b96c814	[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 34, 35, 36, 37, 38, 39, 40, 49, 50, 51, 52, 53, 54, 55, 56, 68, 69, 70, 71]	2.9750333090437384	0.7221648446808095	1.0124422703880955	1.7282440245967485	1.6428571428571428	1.140945709745	0.017434065258969088	2.7142857142857144	1.0952380952380953	0.9285714285714286
0507bb7c26cf9a8f5c2be14cb435b724d5d13666	[0, 1, 2]	0.6673240128536667	0.994346268313	0.994346268313	0.06930583613933333	0.3333333333333333	1.5	2.2204460492500002e-16	0.0	0.0	0.6666666666666666
050b1e5189eb048ac598eea1a8e63fc7fe10bca7	[0, 1]	0.517662973225	0.49744331451449997	0.5151497987	2.3107880886450003	3.0	0.5	0.0	0.5	0.5	0.0
0515433505016a69e0888f74491d6da89e0550c4	[2, 7, 8, 21, 22, 23, 24]	0.5555625406144286	0.20636681957514288	0.5549274945917142	0.4205425025872	2.142857142857143	0.5714285714285714	0.0	5.0	0.7142857142857143	0.5714285714285714
0534b4fd3480be3f3c7504dd39d3a62caefcf900	[0, 1]	196.89292360684502	0.458230166114	1.3473148532349999	56.11054420682999	5.5	1.37467985036	0.006388995570600111	14.5	1.5	0.5
05495f2de67cd61fb18370b3b1f59885d65cd6b2	[0, 1, 2, 3, 4]	2.4116365137380003	0.8531840082242	2.3766358188159997	338.857573308506	29.8	1.0	0.0	5.4	3.6	0.6
054a5ecb78c26805fbb0a9e13ed10f4dcd11eda9	[0, 1, 2, 3, 4, 6, 7, 8, 11, 16, 17, 20, 21, 22, 23, 24, 26, 31, 32, 33, 36, 37, 41, 49, 50, 54, 68, 69, 70, 72, 73, 74, 75, 76, 77, 81, 85, 86, 87, 88, 89, 92]	2.9298715817282464	0.7972751696487878	0.919067978531574	89.11274757314581	4.285714285714286	1.4352722811045238	0.03704122323298824	1.7142857142857142	4.619047619047619	0.6666666666666666
055c89f167ad5d18755dd088450ba756f7d927dd	[0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]	1.0986220344615716	0.7376424261791429	1.0733895773910713	0.3411594945981428	1.3571428571428572	1.0	0.0	3.5714285714285716	2.0714285714285716	1.0
05813760cff9fbd5201f0383a0a3708beea1abcc	[0, 1]	0.9985254706600001	0.9952980726314999	0.9974581725239999	0.0	0.0	1.0	0.0	0.5	0.0	0.5
0586c3af5db5be5a150389aaa9e9c0514684197f	[0, 3, 4, 5, 6, 7, 10, 11]	1.040269371956125	0.5461971548844999	1.197515347331625	2.876779921223162	3.75	1.0	0.0	4.0	4.375	0.5
05b5d53f989f9cc63fd810f139b9120e15ce0da9	[0, 1, 2, 3, 4]	1.0884961590045998	0.993255968117	1.0236296816514001	71.12059284422418	1.4	0.9998422939512001	0.0028036460631	0.8	0.0	1.0
05c8dde013c97926788a310762a52ba7a94829f1	[0, 1, 2, 3, 4, 5]	0.5839483151278334	0.8517275821264999	0.8683134899530001	0.5379453888427667	1.0	1.5416963014883331	0.04372900685213349	0.0	0.6666666666666666	1.0
05ccf464883c6b3d642e157f529f168b87444d1a	[6, 7]	0.998355491859	0.9952607537889999	0.9954852788319999	0.121829879102	2.0	1.0	0.0	0.0	0.0	1.0
05e845a7b746af9d9ee375635601d59cef1672cb	[0, 1, 3]	1.86177423014	0.9232575689866667	1.8311509540233335	12.289201438066668	50.666666666666664	0.9949940312746667	0.019794491476633334	28.333333333333332	0.6666666666666666	1.0
05e8f9de6683562b3383b112516c630184fa80ec	[0, 1]	1.6046438559049998	0.5817166060015	1.5947705239199998	777.0934703895	18.0	1.0	0.0	7.0	12.5	0.5
05fd03097b4cd951b3f5e8d241c66375f8187840	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]	1.2602952054705112	0.5381476088108208	1.217690556132186	196.2124629770558	7.767441860465116	1.0	0.0	17.162790697674417	3.3255813953488373	0.8604651162790697
06310d93f77ec91283e6031901d4a2e21a2637f5	[0, 1, 2, 3, 4, 5]	1.9632716325683333	0.7367790297173332	1.6747516192901666	0.9031539926985	4.833333333333333	1.0	0.0	3.1666666666666665	1.5	0.5
0637ecd887fe7d086ac2a02e7d30866393a12471	[0, 1, 2, 68, 69]	0.5661245477186	0.5461025575994	0.5461025575994	0.30934086460995	1.0	1.0	0.0	0.0	0.0	0.6
0642a813bb4550828d50df041aa21a2908cd0a6c	[6, 7, 8, 9, 10]	0.9119770907229199	0.6173279369714801	1.05449754023254	69.64429548972196	1.0	1.2248633224	0.02513052306400009	1.8	2.8	1.0
064983ba1cb163482fde01ac94a31a3ecb2c1507	[6, 31, 32]	1.0074279721000001	0.992449986979	0.992449986979	0.05196661141082667	1.0	1.0	0.0	0.0	0.0	1.0
064986c44c386b84ad9683e23a58c85f1109c4e8	[0, 26, 49, 77]	1.0120533057730001	0.97412754401075	1.00541470613575	0.084356091384675	1.0	1.0	0.0	0.5	0.0	0.75
0649f9da8baa153bca4cfab9df831bcced8757c2	[0, 3, 11, 12, 13, 14]	0.9732178347014999	0.994741474166	0.9962785625009999	0.6358779259249	0.3333333333333333	1.037870991665	0.014239851212358335	0.16666666666666666	0.16666666666666666	1.0
065e74ae682944b3ad27290057a2e13aeb2b83c0	[3, 6, 7, 9]	0.9203593632107501	0.837443658994	0.9148856469665	0.021511695020374998	0.75	1.0	0.0	0.0	1.0	0.5
066a60b07b76da0267734ff0f740b4315b15cdd7	[0, 1, 2, 6]	0.8406923877215251	0.40943016243595	0.8382565796112	9.674166964111748	4.25	1.0	0.0	0.75	1.25	0.5
0691203559dcf56d229374a332f6e37349f47fa5	[0, 1, 41, 42]	141.7025997572845	0.7697019827765	0.9601310582309999	1.00566109926875	7.0	1.24716599437	0.013265794895350111	1.5	1.25	0.5
06d1d7fa77eca96605f773692de9d0180ec502d3	[0, 1, 2, 3, 6]	0.8853060154404	0.9880434744514	0.999289317616	1.0931070665120202	0.8	1.20037925421	0.10209232324840001	1.2	1.2	0.8
06db0e69afd16b108963cf6752d7ffbf8ad38688	[1, 2, 4, 5, 7, 8, 9, 10, 26, 27, 30]	1.1202803456718182	0.9543537699014544	1.1124927856209998	13.347950328927816	2.727272727272727	1.0	0.0	0.36363636363636365	1.1818181818181819	0.36363636363636365
06e87a56131437146b02a0db775c8d7dfd1687a5	[0, 1, 2]	26.129857997903997	0.5115298754580001	1.149178800182	5.7765529160542	3.6666666666666665	1.0	0.0	0.3333333333333333	0.0	0.0
07065b9a07fc34fd036b7c7697b2665e74f4470a	[0, 1, 2, 3, 6, 7]	0.34825945969218336	0.33715006713903334	0.5058914184093499	0.05338635468458334	1.3333333333333333	1.3660608839300001	0.031487499485966707	2.0	35.833333333333336	0.5
071843bf1588b03965df446fd6c1eca8b43bdf27	[0, 1, 3, 4, 5]	0.8663448650796001	0.8412035061477999	1.2364396200182	4.060165437897201	1.8	1.56841617958	0.17784445715076	3.4	0.4	1.0
0765443a77fd38142d866c8ae9fc63652524dafe	[5, 6, 7, 11, 12, 13, 14, 15, 17]	42.22682150255922	0.9754260390046667	1.3313868690939998	1.470385759876189	3.5555555555555554	1.2823405196746667	0.049841837054422224	5.111111111111111	0.1111111111111111	0.2222222222222222
076a9c356565d98586b849d8fd3f2d7633364e65	[1, 2]	1.1367451162375	0.986854979132	1.133904335234	2.9161646235624996	3.0	1.0	0.0	1.5	1.0	0.0
076c1ecf1a1714fd0683a611f03826b348349c0c	[0, 6]	1.0262659519005	0.7812872500050001	1.024609914679	0.6831653426244999	3.5	1.0	0.0	0.5	0.5	0.5
07957a9002a949e79e32fc737195228a0508986c	[0, 6, 7]	0.9977755128209999	0.9951335031423333	0.9951335031423333	0.37199792903740003	1.6666666666666667	1.0	0.0	0.0	0.0	0.6666666666666666
079a1d4d410dff5fe4101719248fcfd4c2429e0d	[0, 1, 2, 3]	0.543036615093	0.5701285905857	0.8072426514726999	0.10624062867325	1.0	1.4098343422425001	0.050527020987875	34.75	1.0	0.5
07d4b7df38fdcdc72f875d98ea5b07c28106fdae	[0, 1, 2]	0.8795075792949999	0.8632083977466666	0.8725262179823333	9.4600159257748	2.0	1.0	0.0	0.0	0.6666666666666666	1.0
07df59124c32e71eb5c80446dc8286ce19210b52	[6, 7, 8, 9, 10]	0.9516651317074001	0.9297411120692001	0.9496155205036001	6.4890990986603	0.6	1.0	0.0	1.0	3.8	0.6
07e3bab03627dd8b80395bc5aa6e73d05be102e6	[0, 1, 2]	0.9980744142530001	0.9942783074173334	0.9942783074173334	0.1324373903447	1.0	1.0	0.0	0.0	0.0	0.0
07ffa7812ec22358ec87ce664a5f799db7762f25	[0, 1, 2, 3]	117.30125000756026	0.9242862552944999	1.4019955531600004	0.48047156116625	1.75	1.12479834409	0.0035444081601999997	6.75	1.25	0.75
0813bb26073dd884b2bbe7048bf67efba02356c6	[9, 16, 17, 18]	4.2247673128365	0.914208296074	1.0088407555712502	0.4957571069405	3.75	1.18349561472	0.020269053473925165	1.75	1.0	0.25
0818ee0c78321b58c877e31337adf48d0623bced	[0, 1, 2, 3, 4, 5, 6]	3.740081583193714	0.9767202028812857	1.0579395224262858	0.051308558019428574	1.0	1.7992041195071429	0.039990990270000006	0.8571428571428571	0.14285714285714285	0.8571428571428571
085ff8eeb467cf1956392b5fc29bc2956356c0b4	[37, 38, 39, 40]	1.05350658989475	0.9653227360609999	0.97803325793525	1.93605068623475	59.75	1.0	0.0	5.25	0.5	0.0
088cda0bea7cd4ec68b1550f564c6a5c0d84cc17	[0, 1]	1.483902753445	0.684653389574	1.4599882437999998	1.70808472058	20.5	1.0	0.0	19.5	1.0	0.5
089593bad4f978021353bfb8a36bb46681392612	[31, 32]	0.9944300173545	0.990553346748	0.990553346748	0.12844832727900002	1.0	1.0	0.0	0.0	0.0	0.5
08959a128f0ba8e0449ee198d79398e4bfde10c1	[0, 1, 2]	0.9787879780783334	0.6705521141892333	1.057350605743	0.00042999204455000005	0.3333333333333333	1.12198899528	0.04155773046833333	1.3333333333333333	0.3333333333333333	1.0
08ee57ff8bcc6a633e5def746bae44f0419e049c	[0, 1]	1.07405457747	0.9947927652215001	1.007600720794	558.4824735692243	2.5	1.0	0.0	1.0	0.0	0.5
08f2e958b479583e88dfdc1d1102e68c84f8741b	[0, 1, 6]	1.0675399439946667	0.800213279705	1.0465141944243332	74.26064353777853	6.0	1.0095120046000001	0.026498845606799996	6.0	3.3333333333333335	1.0
08f3e388eb00a09b1c00da6516cc4e8d47e68626	[0, 1]	0.7356688516605	0.4292891082485	0.7173256162855	0.1252945472117	2.0	1.0	0.0	0.5	0.0	0.5
090f03ee9a86f753c1f160fe86b4148712f547f2	[2, 3, 4, 7]	1.3793743877952498	0.99662075347625	1.3766192921755	65.60620143609	1.25	1.0	0.0	0.5	0.0	0.0
09134cb7d6d56e7490f5e51b8c690f1349696bfb	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 16, 17, 21, 22, 26, 27, 58, 59, 60]	2.537342438796633	0.5970300199241143	0.6320801204427334	5.176341518151657	2.5714285714285716	0.9523809523809523	0.0	0.19047619047619047	0.8095238095238095	0.7142857142857143
0915f2aa1eb44cc5a2fcb1cded08e7a1682fa788	[6, 7]	0.501497418513095	0.498000492498	0.498000492498	0.019100172711549998	0.5	0.75	1.110223024625e-16	0.0	0.0	0.5
0917754a5f05cde919fbeda9677d1610a302725b	[0, 1, 2, 3, 4, 5]	1.603176651252	0.9284773985003335	1.1267653452453332	0.48582305555800004	6.333333333333333	1.0	0.0	3.3333333333333335	1.0	0.5
0927e7cddd36d99dbe07d3411e413c8cb85e3cfa	[6, 7, 8]	1.0584190712000001	0.7009281859706666	1.3167428114	54.08001037291667	17.0	1.21605230718	0.11643038616063335	10.333333333333334	4.0	1.0
09412354b428ebfcd8c0f4c16732aad8095ada5f	[6, 7, 8, 9, 10, 11, 12, 13]	2.33428221606275	0.994932928075125	0.994932928075125	0.1186649554449875	0.875	1.0	0.0	0.0	0.0	0.75
094668ea317823492d28c38ad96c52ffc283893a	[0, 1, 2, 3, 4, 5]	16.135285899127833	0.9951447333001665	1.0053952491436666	11.374911485770333	2.0	1.3513430752233333	0.033090047968450075	0.16666666666666666	0.0	0.8333333333333334
094a467c0d3ae4e436c4fa9b025ad7208576f669	[0, 1]	128.09553196545	0.902185615318	1.0297968376535	0.2600445141554	1.0	1.0	0.0	2.0	1.0	0.5
094c16bf913bb367f05813db3196928da7bbed57	[0, 1, 2, 7]	1.055960328827	0.7531995694025	0.9714502944019999	0.07217996391915	0.75	1.0	0.0	2.0	0.25	0.75
0959051affa019ed4924f5fdb615880139f6f79f	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]	1.278206820040182	0.8964250837450909	1.1511702800077275	110.39226599016611	1.7272727272727273	0.9090909090909091	0.0	0.6363636363636364	0.45454545454545453	0.5454545454545454
097dc40e4973faaacf02d7c5cb600e065cb3f702	[6, 7]	0.5292927513635	0.994807178179	0.994807178179	0.02453375618795	1.0	1.893474038735	0.1437570399035	0.0	0.0	0.5
098cf6047e1c879d98a6e32dbe90d0d9bfda1ab3	[0, 1, 2, 3, 4, 6, 7, 8, 9, 10]	0.54220292415526	0.56412535761753	0.62744076348143	0.11819819312850999	1.0	1.0	0.0	0.6	0.7	0.7
09abc9858f5f7ebd93be2680def353c1f4515081	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 45, 49, 50, 51, 52, 53, 58, 72, 73, 74, 75, 77, 91]	5.9804135428166	0.6560650552119357	1.1689694324288888	8.971063269735062	3.977777777777778	1.0	0.0	6.111111111111111	1.2	0.7333333333333333
09c0c06249f353880c886f23fe45b8e2ce503b34	[0, 1, 6, 7]	1.16717533589575	0.63114318080775	1.1663756907235001	35.07286337708226	4.75	1.0	0.0	3.25	3.0	0.5
09c3ec8e176571a43a2d42e8e1c8fcb2270ed7a7	[0, 1, 2, 3, 4, 5, 6, 7]	0.9976536605799124	0.70140315314822	0.9970141256458449	81.76733260197275	7.75	1.0	0.0	3.25	2.25	0.75
0a02e81cef96fd65149dec7345b3885f35cda63c	[36, 41]	1.075049887205	0.996420240937	1.006224099128	0.72922586819835	2.0	1.0	0.0	1.0	0.0	0.5
0a11ee8520f28ae87c47f8843db1639d346bee5e	[0, 1, 11]	4.012840106738667	0.9965617200233333	1.0386501655140001	16.653756496494	1.6666666666666667	1.5	0.0	0.3333333333333333	0.0	1.0
0a7bf832b6d1797b88a26c6c7ec170cccb983bcb	[49, 50, 51, 52, 53, 54, 55, 56]	0.7999063769437501	0.992424389299125	0.992424389299125	0.16235146375809997	0.875	1.2541246667200001	0.03639862310537508	0.0	0.25	0.875
